maintask.thisRepN,maintask.thisTrialN,maintask.thisN,maintask.thisIndex,Points,FeedbackText1,FeedbackText2,stimFile,effLevel,instrText.started,trial_select.started,trial_select.keys,trial_select.rt,trial_select.duration,text_rewardRating.started,text_rewardRating_2.started,coins_little_2.started,coins_many_2.started,reward.started,login_reward.started,reward.response,reward.rt,login_reward.keys,login_reward.rt,login_reward.duration,text_effortRating_3.started,text_effortRating_4.started,fuel_empty.started,fuel_full.started,effort.started,effort_reward_2.started,effort.response,effort.rt,effort_reward_2.keys,effort_reward_2.rt,effort_reward_2.duration,text2_2.started,text2_2.stopped,text_6.started,tank.started,background.started,barBody.started,# of presses,trial score,feedbackMsg.started,image_rubies.started,Handedness,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,16.212510260997078,16.212510260997078,['return'],[1.3722265760006849],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r/l,,2023-08-31_14h30.42.746,RewardEffortLearning,2023.1.3,None,
,,,,,,,,,,,,,,17.64675902899762,17.64675902899762,17.64675902899762,17.64675902899762,17.671301507998578,18.89686698999867,5.0,1.2619387739978265,['return'],[0.19208192199948826],[None],19.52069104399925,19.52069104399925,19.52069104399925,19.52069104399925,19.53808521099927,20.260371590997238,4.0,1.1391126589987834,['return'],[0.26050017100351397],[None],20.54239189299915,21.555627118999837,21.555627118999837,21.555627118999837,21.555627118999837,21.555627118999837,0,0,26.598047722996853,26.598047722996853,,,,,,,
