maintask.thisRepN,maintask.thisTrialN,maintask.thisN,maintask.thisIndex,Points,FeedbackText1,FeedbackText2,stimFile,effLevel,instrText.started,trial_select.started,trial_select.keys,trial_select.rt,trial_select.duration,text_rewardRating.started,text_rewardRating_2.started,coins_little_2.started,coins_many_2.started,reward.started,login_reward.started,reward.response,reward.rt,login_reward.keys,login_reward.rt,login_reward.duration,text_effortRating_3.started,text_effortRating_4.started,fuel_empty.started,fuel_full.started,effort.started,Handedness,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,18.075914504001048,18.075914504001048,['return'],[1.640604471000188],[None],,,,,,,,,,,,,,,,,r/l,,2023-08-31_12h19.21.248,RewardEffortLearning,2023.1.3,None,
,,,,,,,,,,,,,,19.8015452260006,19.8015452260006,19.8015452260006,19.8015452260006,19.8295325600011,21.514198245000443,2.0,1.69749051099825,['return'],[1.2759019969998917],[None],22.83411856299972,22.83411856299972,22.83411856299972,22.83411856299972,22.851920131000952,,,,,,,
