maintask.thisRepN,maintask.thisTrialN,maintask.thisN,maintask.thisIndex,Points,FeedbackText1,FeedbackText2,stimFile,effLevel,instrText.started,trial_select.started,trial_select.keys,trial_select.rt,trial_select.duration,text_rewardRating.started,text_rewardRating_2.started,coins_little_2.started,coins_many_2.started,reward.started,login_reward.started,reward.response,reward.rt,login_reward.keys,login_reward.rt,login_reward.duration,text_effortRating_3.started,text_effortRating_4.started,fuel_empty.started,fuel_full.started,effort.started,effort_reward_2.started,effort.response,effort.rt,effort_reward_2.keys,effort_reward_2.rt,effort_reward_2.duration,text2_2.started,text2_2.stopped,text_6.started,tank.started,background.started,barBody.started,Handedness,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,18.57622964100119,18.57622964100119,['return'],[0.57844063399898],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,r/l,,2023-08-31_14h19.11.647,RewardEffortLearning,2023.1.3,None,
,,,,,,,,,,,,,,19.234213797000848,19.234213797000848,19.234213797000848,19.234213797000848,19.260516938000364,20.348303665001367,2.0,1.1323758910002653,['return'],[0.2453220509996754],[None],20.982463730000745,20.982463730000745,20.982463730000745,20.982463730000745,20.996959633001097,22.35174241599998,4.0,1.71612351299882,['return'],[0.6343177029993967],[None],23.0134848710004,24.026277783001206,24.026277783001206,24.026277783001206,24.026277783001206,24.026277783001206,,,,,,,
