maintask.thisRepN,maintask.thisTrialN,maintask.thisN,maintask.thisIndex,Points,FeedbackText1,FeedbackText2,stimFile,effLevel,instrText.started,trial_select.started,trial_select.keys,trial_select.rt,trial_select.duration,text_rewardRating.started,text_rewardRating_2.started,coins_little_2.started,coins_many_2.started,reward.started,login_reward.started,reward.response,reward.rt,login_reward.keys,login_reward.rt,login_reward.duration,text_effortRating_3.started,text_effortRating_4.started,fuel_empty.started,fuel_full.started,effort.started,effort_reward_2.started,effort.response,effort.rt,effort_reward_2.keys,effort_reward_2.rt,effort_reward_2.duration,text2_2.started,text2_2.stopped,text_6.started,tank.started,background.started,barBody.started,# of presses,trial score,feedbackMsg.started,image_rubies.started,feedbackMsg.stopped,image_rubies.stopped,Handedness,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,17.26914773000135,17.26914773000135,['return'],[2.2930402029978723],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r/l,,2023-08-31_13h56.14.657,RewardEffortLearning,2023.1.3,None,
,,,,,,,,,,,,,,19.626415288001226,19.626415288001226,19.626415288001226,19.626415288001226,19.654361650000283,21.79213775900098,3.0,2.1552374090006197,['return'],[1.1548580959988612],[None],23.335293383001044,23.335293383001044,23.335293383001044,23.335293383001044,23.35043348200088,24.148659771000894,4.0,1.1542595499995514,['return'],[0.5002769189995888],[None],24.667243890000464,25.684665646000212,25.684665646000212,25.684665646000212,25.684665646000212,25.684665646000212,55,1,35.74143833100061,35.74143833100061,38.72722345300099,38.72722345300099,,,,,,,
