Points,FeedbackText1,FeedbackText2,stimFile,effLevel,maintask.thisRepN,maintask.thisTrialN,maintask.thisN,maintask.thisIndex,instrText.started,trial_select.started,trial_select.keys,trial_select.rt,trial_select.duration,text_rewardRating.started,text_rewardRating_2.started,coins_little_2.started,coins_many_2.started,reward.started,login_reward.started,reward.response,reward.rt,login_reward.keys,login_reward.rt,login_reward.duration,text_effortRating_3.started,text_effortRating_4.started,battery_empty.started,battery_full.started,effort.started,effort_reward_2.started,effort.response,effort.rt,effort_reward_2.keys,effort_reward_2.rt,effort_reward_2.duration,text2_2.started,text2_2.stopped,text_6.started,background.started,barBody.started,barTop.started,# of presses,trial score,feedbackMsg.started,image_rubies.started,image_shipCrash.started,feedbackMsg.stopped,image_rubies.stopped,image_shipCrash.stopped,Handedness,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,11.87001677399985,11.87001677399985,['return'],[3.923806843999955],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r/l,,2023-08-29_19h38.12.188,RewardEffortLearning,2023.1.3,None,
3,"You reached the planet, you get 3 rubies!",You did not have enough battery to reach the planet and missed 3 rubies!,image3.png,50,0,0,0,0,,,,,,15.86425846900056,15.86425846900056,15.86425846900056,15.86425846900056,15.897207220000382,17.882527615000072,2.0,2.0198399390001214,['return'],[0.5546174649989553],[None],18.480529565000325,18.480529565000325,18.480529565000325,18.480529565000325,18.502709762999984,19.1165067360007,2.0,0.6221441509997021,['return'],[0.3620761649999622],[None],19.499141491000046,20.511397788000068,20.511397788000068,20.511397788000068,20.511397788000068,20.511397788000068,2,0,21.552907932999915,21.552907932999915,21.552907932999915,24.564455415999873,24.564455415999873,24.564455415999873,r/l,,2023-08-29_19h38.12.188,RewardEffortLearning,2023.1.3,None,
,,,,,,,,,,,,,,24.564455415999873,24.564455415999873,24.564455415999873,24.564455415999873,24.58305991799989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
