maintask.thisRepN,maintask.thisTrialN,maintask.thisN,maintask.thisIndex,Points,FeedbackText1,FeedbackText2,stimFile,effLevel,instrText.started,trial_select.started,trial_select.keys,trial_select.rt,trial_select.duration,text_rewardRating.started,text_rewardRating_2.started,coins_little_2.started,coins_many_2.started,reward.started,login_reward.started,reward.response,reward.rt,login_reward.keys,login_reward.rt,login_reward.duration,text_effortRating_3.started,text_effortRating_4.started,fuel_empty.started,fuel_full.started,effort.started,effort_reward_2.started,effort.response,effort.rt,effort_reward_2.keys,effort_reward_2.rt,effort_reward_2.duration,text2_2.started,text2_2.stopped,text_6.started,spaceShip.started,barBody.started,# of presses,trial score,feedbackMsg.started,image_rubies.started,feedbackMsg.stopped,image_rubies.stopped,Handedness,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,16.316531262000353,16.316531262000353,['return'],[1.8221223959990311],[None],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,r/l,,2023-08-31_13h46.14.542,RewardEffortLearning,2023.1.3,None,
,,,,,,,,,,,,,,18.212900864000403,18.212900864000403,18.212900864000403,18.212900864000403,18.23696017400107,19.259976896000808,3.0,1.05991455900039,['return'],[0.18936366999878373],[None],19.845351043000846,19.845351043000846,19.845351043000846,19.845351043000846,19.861795863000225,20.481561178999982,4.0,1.0043040450000262,['return'],[0.3366387799997028],[None],20.8311092010008,21.837751727000068,21.837751727000068,21.837751727000068,21.837751727000068,34,0,31.881928963000973,31.881928963000973,34.894297962000564,34.894297962000564,,,,,,,
