maintask.thisRepN,maintask.thisTrialN,maintask.thisN,maintask.thisIndex,Points,FeedbackText1,FeedbackText2,stimFile,effLevel,instrText.started,trial_select.started,trial_select.keys,trial_select.rt,trial_select.duration,text_rewardRating.started,text_rewardRating_2.started,coins_little_2.started,coins_many_2.started,reward.started,login_reward.started,reward.response,reward.rt,login_reward.keys,login_reward.rt,login_reward.duration,text_effortRating_3.started,text_effortRating_4.started,fuel_empty.started,fuel_full.started,effort.started,Handedness,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,14.821210190999409,14.821210190999409,['return'],[1.1778921760014782],[None],,,,,,,,,,,,,,,,,r/l,,2023-08-31_13h26.48.118,RewardEffortLearning,2023.1.3,None,
,,,,,,,,,,,,,,16.064548067999567,16.064548067999567,16.064548067999567,16.064548067999567,16.088537317000373,16.872744975999012,3.0,0.8128040699994017,['return'],[0.24659250500189955],[None],17.38480428799994,17.38480428799994,17.38480428799994,17.38480428799994,17.39941913199982,,,,,,,
