maintask.thisRepN,maintask.thisTrialN,maintask.thisN,maintask.thisIndex,Points,FeedbackText1,FeedbackText2,stimFile,effLevel,instrText.started,trial_select.started,trial_select.keys,text_rewardRating.started,text_rewardRating_2.started,coins_little_2.started,coins_many_2.started,reward.started,login_reward.started,reward.response,reward.rt,login_reward.keys,login_reward.rt,login_reward.duration,text_effortRating_3.started,text_effortRating_4.started,fuel_empty.started,fuel_full.started,effort.started,Handedness,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,29.453933346001577,29.453933346001577,None,,,,,,,,,,,,,,,,,r/l,,2023-08-31_12h20.58.196,RewardEffortLearning,2023.1.3,None,
,,,,,,,,,,,,34.47027029000128,34.47027029000128,34.47027029000128,34.47027029000128,34.49477493300037,44.21096836700053,5.0,9.74601860599978,['return'],[0.4508281629987323],[None],44.73237034200065,44.73237034200065,44.73237034200065,44.73237034200065,44.746087272000295,,,,,,,
